X;twitter_handle;profile;user_id;party
527;NeseErikli;MdL im Wahlkreis #Konstanz. stv. Fraktionsvorsitzende 🏛 Vorsitzende im Ausschuss für Wissenschaft, Forschung & Kunst. https://t.co/FcAircF8bU;701283476;Bündnis 90/Die Grünen
528;allworldisgreen;Oberbürgermeister der Großen Kreisstadt Göppingen;614593236;Bündnis 90/Die Grünen
529;SabineWoelfle;Mitglied des Landtags von Baden-Württemberg (2011-2021). Landesvorsitzende des Arbeiter-Samariter-Bund BW & Präsidentin des OBV, Systemische Moderatorin;406837572;SPD
530;salomon_alex;"Abgeordneter. Vorsitz Enquetekommission 'Krisenfeste Gesellschaft'.
Wissenschaft, Innovation und IT @FraktionGruenBW";279265799;Bündnis 90/Die Grünen
531;mannelucha;"Landtagsabgeordneter für den Wahlkreis Ravensburg 
Minister für Soziales und Integration
Hier twittert das Social-Media-Team von Manne Lucha MdL";239097889;Bündnis 90/Die Grünen
532;jochenhaussmann;"Landtagsabgeordneter der FDP/DVP-Fraktion im Landtag von Baden-Württemberg für den Wahlkreis #Schorndorf

Meine Themen: #Gesundheit #Pflege #Soziales";233870929;FDP
533;trenker75;News von und über Raimund Haser MdL, Umwelt- und Energiepolitischer Sprecher der @CDU_FraktionBW. Vizepräsident im BdV, #politik #umwelt #energie #verantwortung;231451839;CDU
534;Muhterem_Aras;🏛️ Präsidentin @Landtag_BW 🌳 Grüne Abgeordnete für Stuttgart I 📇 Diplom-Ökonomin;222496187;Bündnis 90/Die Grünen
535;saschabinder;Generalsekretär SPD BW      Mitglied des Landtags von Baden-Württemberg, Wahlkreis Geislingen Parlamentarischer GF SPD Fraktion;219032584;SPD
536;timmkern;Abgeordneter und stv. Fraktionsvorsitzender der FDP/DVP-Fraktion im Landtag BW | Wahlkreis Freudenstadt | Es posten Timm Kern selbst (TK) und sein Team.;211461592;FDP
537;siegfriedlorek;Staatssekretär im Ministerium der Justiz und für Migration BW, CDU-Landtagsabgeordneter, Polizeioberrat a. D.;190595695;CDU
538;brigitte_loesch;Mitglied des Landtags von Baden-Württemberg;115179852;Bündnis 90/Die Grünen
539;JoshaFrey;Landtagsabgeordneter des Wahlkreises Lörrach, Europa- und Entwicklungspolitischer Sprecher der Grünen Landtagsfraktion Baden-Württemberg;91756843;Bündnis 90/Die Grünen
540;ErikSchweickert;"FDP-Landtagsabgeordneter WK Enz, Kreis- und Gemeinderat, Prof. für Internationale Weinwirtschaft; Hier twittern Erik Schweickert (ES) und Team Schweickert (TS)";90649183;FDP
541;alindlohr;Landtagsabgeordnete Baden-Württemberg Wahlkreis Esslingen / Staatssekretärin Ministerium für Landesentwicklung und Wohnen / hier nur nach Feierabend;60145890;Bündnis 90/Die Grünen
542;WinneHermann;seit 2011 Minister für Verkehr Baden-Württemberg. Hier twittert die Pressestelle des VM. Impressum: https://t.co/hTm7RWhry8 Datenschutz: https://t.co/VHAoMJ7bHY;55505382;Bündnis 90/Die Grünen
543;ruelke;"#Fraktionsvorsitzender der FDP/DVP im Landtag #BW
MdL Wahlkreis #Pforzheim";42876871;FDP
544;reinholdgall;SPD-Landtagsabgeordneter für den Wahlkreis Neckarsulm. Parlamentarischer Geschäftsführer @spdlandtagbw. Innenminister des Landes Baden-Württemberg a. D.;23450030;SPD
545;IngoHahnAfD;Mitglied des bayerischen Landtags, Mitglied im Umweltausschuss & Wissenschaftsausschuss;1,11046E+18;AfD
546;GabrieleTriebel;Grüne Abgeordnete | Sprecherin für Bildung | Religion | Erinnerungskultur | https://t.co/oF6gHyVD8e | leidenschaftliche Sportlerin | Draußenmensch;1,10367E+18;Bündnis 90/Die Grünen
547;AndyWinhart;MdL @AFD_Bayern_LT 🇩🇪 | Gute Politik macht man nicht mit Links! |  Spitzenkandidat #AfD Oberbayern | Direktkandidat RO-Ost #ltwby23 | @afd_bayern;1,07096E+18;AfD
548;gerlach_judith;MdL, Bayerische Staatsministerin für Digitales;1,06259E+18;CSU
549;dr_afd;"Listenplatz 2 zur Landtagswahl 2018 für Mittelfranken, 
Stimmkreis 511 Nürnberger Land 
  
Listenplatz 6 zur Bezirkstagswahl 2018 für Mittelfranken";1,04928E+18;AfD
550;KoehlerClaudia7;Landtagsabgeordnete Bündnis90/Die Grünen Bayern Haushaltspolitische Sprecherin Kreisrätin Landkreis München Gemeinderätin Unterhaching LK Rosenheim u. Eichstätt;1,03921E+18;Bündnis 90/Die Grünen
551;FloSiekmann;Jüngster MdL Bayern & Fraktionsvize 🌻 | stv. Vorsitzender Untersuchungsausschuss Maske | member @Greens_CoR | kämpft für 🇪🇺 🏳️‍🌈 | Chemiker;9,95699E+17;Bündnis 90/Die Grünen
552;Doris_Rauscher;Vorsitzende des Sozialausschusses im Bayerischen Landtag, Sozial- und familienpolitische Sprecherin der SPD Fraktion, Vorsitzende SPD & VdK Landkreis Ebersberg;9,93827E+17;SPD
553;HiersemannAlexa;Mitglied des Bayerischen Landtags, im Ausschuss für Eingaben und Beschwerden - Sozialdemokratin mit unverbesserlichem Glauben an das Gute😀;9,90306E+17;SPD
554;GerdMannesAfD;MdL @Landtag_Bayern, Stv. Vorsitzender @AfD_Bayern_LT, Landesvorstand @AfD_Bayern | Freiheit, Heimat, Zukunft | Auch bei @telegram: https://t.co/lryHRzjTUc 💙;9,83698E+17;AfD
555;TobiasReissMdL;MdL, Parlamentarischer Geschäftsführer der CSU Fraktion im Landtag #Oberpfälzer #CSU;9,8111E+17;CSU
556;ursula_sowa;"Mitglied des Bayerischen Landtags @Landtag_Bayern 
Sprecherin für Baupolitik der Fraktion Bündnis 90/Die Grünen @GrueneLandtagBY,
Stadträtin in #Bamberg";9,58092E+17;Bündnis 90/Die Grünen
557;BarbaraRegitz;Direkt gewählte Abgeordnete #nürnberg #nord #LTWBY2018 CSU;9,27503E+17;CSU
558;fw_hold;konsequent in Sachen Rechtsstaatlichkeit, Menschlichkeit und Sorgen von Mitbürgern. Eher nicht bei Hund, Hausaufgaben und Schokolade.;9,0426E+17;Freie Wähler
559;andkrahl;Boarisch is mei Lebensgfui;8,76101E+17;Bündnis 90/Die Grünen
560;HorstArnold_SPD;Landtagsabgeordneter der Bayern SPD, Ausschuss für Verfassung, Recht, Parlamentsfragen, Sozialdemokrat, Fürther, Mensch.;8,44147E+17;SPD
561;brannekamper;Mitglied des Bayerischen Landtags;8,39104E+17;CSU
562;CHierneis;Umweltretter bei BUND Naturschutz und Bündnis 90/Die Grünen;8,36534E+17;Bündnis 90/Die Grünen
563;BeateMerk1;Mitglied des Bayerischen Landtags, Staatsministerin a.D. , Rechtsanwältin;8,20649E+17;CSU
564;_MartinHagen;"🗽 FDP, Landesvorsitzender und Mitglied des Bundesvorstands 
🏛 Landtag, Fraktionsvorsitzender";8,19481E+17;FDP
565;Johannes_Becher;Mitglied des Bayerischen Landtags, B90/Grüne. Themen: Kommunales, frühkindliche Bildung, Flugverkehr. Vize der Kinderkommission. Stadtrat, Kreisrat.;8,07147E+17;Bündnis 90/Die Grünen
566;StrohmayrS;"#Sozialdemokratin🌹
Parlamentarische Geschäftsführerin der @BayernSPD_Lndtg
Kämpfe für #Gleichberechtigung 🏳️‍🌈 #Bildung 🎓und #Gerechtigkeit ⚖️";8,03549E+17;SPD
567;SteinbergerRosi;"Mitglied des Bayerischen Landtags, B90/Die Grünen, Vorsitzende im Ausschuss für Umwelt und Verbraucherschutz. 
Gemeinderätin";7,87981E+17;Bündnis 90/Die Grünen
568;RuthMuellerSPD;"Stellvertretende Fraktionsvorsitzende der @BayernSPD_Lndtg | Agrar- und frauenpolitische Sprecherin
Generalsekretärin der @BayernSPD";7,79371E+17;SPD
569;JuergenMistol;Mitglied des Bayerischen Landtags. Fraktion Bündnis 90/Die Grünen. Oberpfälzer. Regensburger. Eisenbahnmensch. 🏳️‍🌈 🇨🇿 🇧🇷;7,48111E+17;Bündnis 90/Die Grünen
570;Thomas_Gehring_;"MdL, Vizepräsident,
Sprecher für lebenslanges Lernen,  B90/Die Grünen im Bayerischen Landtag";7,25238E+17;Bündnis 90/Die Grünen
571;KEbnerSteiner;Bayerische AfD-Spitzenkandidatin | Listenplatz 1 Niederbayern | Mitglied der Kinderkommission 💙Frauenpolitische Sprecherin der #AfD im Bayerischen Landtag 💪;7,03858E+17;AfD
572;HubertAiwanger;Politiker aus Leidenschaft. FREIE WÄHLER.;7,02495E+17;Freie Wähler
573;WBausback;Bayer. Justizmin. aD ( 2013 —2018) ~ CSU Landtagsabgeordneter @Landtag_Bayern ~ Vorsitzender UA Maske ~ Kreisvorsitzender CSU A’burg Stadt ~csu_lt;4892696752;CSU
574;NataschaKohnen;#Abgeordnete #BayerischerLandtag #Bücherwurm #liebtfrischeluft 🍃;4702631395;SPD
575;m_rinderspacher;Vizepräsident Bayerischer Landtag, europapolitischer Sprecher Landtags-SPD, Vorsitzender WirtschaftsForum der Sozialdemokratie in München e.V.;4224722859;SPD
576;IlseAigner;MdL, Präsidentin des Bayerischen Landtags und CSU-Bezirksvorsitzende Oberbayern;4060082415;CSU
577;RichardGraupner;AfD-Fraktion Landtag Bayern, innenpolitischer Sprecher;3842651715;AfD
578;TSchorerDremel;Stellvertretende Vorsitzende der CSU Landtagsfraktion Vorsitzende der Kinderkommission des Bayerischen Landtags;3046151123;CSU
579;MichaelPiazolo;Staatsminister für Unterricht und Kultus / Stellv. Landesvorsitzender der Freien Wähler Bayern / Vorsitzender der Freien Wähler München;2834864151;Freie Wähler
580;FlorianStreibl;"Rechtsanwalt 
Mitglied des Landtags
Parlamentarischer Geschäftsführer Fraktion FREIE WÄHLER";2559946431;Freie Wähler
581;ChristianFlisek;"MdL Bayern (18.WP), ehem. MdB; Rechtsanwalt; IP, IT, Data, Copyright; Wissenschafts-, Digital-, Rechts- und Sicherheitspolitik";2469449068;SPD
582;KS_MdL;Kerstin Schreyer, Staatsministerin a.D., Stimmkreisabgeordnete für München Land-Süd;2394172854;CSU
583;KerstinCelina;"Mitglied des bayerischen Landtags für Bündnis 90/ Die Grünen,        
Kreis- und Gemeinderätin,
Diplomvolkswirtin,
Ersthelferin bei der Freiwilligen Feuerwehr";2385110816;Bündnis 90/Die Grünen
584;der_buechler;Abgeordneter und Sprecher für Mobilität @GrueneLandtagBY, Kreisrat München, BÜNDNIS 90/DIE GRÜNEN. Es twittern mein /team und ich.;2228653962;Bündnis 90/Die Grünen
585;GiselaSengl;MdL, Stv. Fraktionsvorsitzende, Sprecherin für Agrarpolitik der bayerischen Landtagsgrünen - und Biobäuerin, https://t.co/V4opRG8Cmv;1879216975;Bündnis 90/Die Grünen
586;EvaLettenbauer;"Vorsitzende @Gruene_Bayern I Abgeordnete @Landtag_Bayern I Wirtschaftsingenieurin I Gemeinsam für eine gute Zukunft für alle.I
Landmensch l Feministin l sie/ihr";1712753864;Bündnis 90/Die Grünen
587;GeraldPittner;"Gerald Pittner 
Mitglied des Landtags
bis 2018
Richter am Amtsgericht
Bad Neustadt an der Saale";1660999328;Freie Wähler
588;MelanieHuml;Bayerische Staatsministerin für Europaangelegenheiten und Internationales;1635185664;CSU
589;GulserenDemirel;Landtagsabgeordnete Bündnis 90/Die Grünen im Bayerischen Landtag, Sprecherin für Asyl, Flucht, Integration und Vertiebene, Diplom-Sozialpädagogin;1305640729;Bündnis 90/Die Grünen
590;BozogluCemal;Landtagsabgeordneter in Bayern für Bündnis 90 / Die Grünen;1166277894;Bündnis 90/Die Grünen
591;BertholdRueth;Mitglied des Bay. Landtags, Vorsitzender des Landessportbeirates, sportpolitischer Sprecher und Beisitzer im Vorstand der CSU-Landtagsfraktion;1076223114;CSU
592;arif_tasdelen;Mitglied des Bayerischen Landtags 💻 stellv. Fraktionsvorsitzender der @BayernSPD_Lndtg;971997757;SPD
593;MarkusBlume;Bayerischer Staatsminister für Wissenschaft und Kunst, Mitglied des Bayerischen Landtags, dahoam im Münchner Osten;855232346;CSU
594;JulikaSandt;Stellvertretende Vorsitzende der FDP-Fraktion im Bayerischen Landtag, Sprecherin für Arbeit und Soziales, Familie, Frauen, Jugend und Menschen mit Behinderung;808460766;FDP
595;Markus_Soeder;"Offizieller Twitter-Kanal von Markus Söder,
Bayerischer Ministerpräsident und @csu-Vorsitzender";793778228;CSU
596;Andreas_Schalk;Bezirksvorsitzender @JUMittelfranken.;707685145;CSU
597;WTaubeneder;"Mitglied des Bayerischen Landtags, CSU, Stimmkreis Passau-West,
Mitglied der Ausschüsse Bildung, Jugend und Sport sowie Hochschule, Forschung und Kultur";631101191;CSU
598;Christian20er;🌻 Landtagsabgeordneter @GrueneLandtagBY 💪🏻 Sprecher für Landesentwicklung & für Tourismus 🌍 Geograph 🏠 Erlangen | Erlangen-Höchstadt | Mittelfranken;609392149;Bündnis 90/Die Grünen
599;KarlFreller;Vizepräsident des Bayerischen Landtages & Direktor der Stiftung Bayer. Gedenkstätten, Gewinner Politik-Award 2018, hier privat,RT&Follow nicht gleich Zustimmung;572483093;CSU
600;MaxDeisenhofer;MdL Bayern, Sprecher für Sport, Medien, Digitale & Berufliche Bildung, #Grüne, Kreisrat, Löwenfan, Handballer, Optimist.;555860560;Bündnis 90/Die Grünen
601;MMFischbach;MdL, Parlamentarischer Geschäftsführer und bildungspolitischer Sprecher der FDP im Bayerischen Landtag | ehemaliger Landesvorsitzender der @JuLisBayern;519637627;FDP
602;PeterTomaschko;Mitglied des Bayerischen Landtags - CSU-Kreisvorsitzender Aichach-Friedberg;484755900;CSU
603;Hintersberger;Ihr Landtagsabgeordneter für Augsburg/West, Gersthofen und Neusäß;461418417;CSU
604;LudwigHartmann;Fraktionsvorsitzender B90/Die Grünen im Bayerischen Landtag | Spitzenkandidat LTW23 | TeamBayern | Leben, Bayern, Grün | https://t.co/H7TQge4DUP;417151607;Bündnis 90/Die Grünen
605;KohlerJochen;Bayerischer Landtagsabgeordneter, CSU-Kreisvorsitzender, auf Twitter privat unterwegs...;399257453;CSU
606;FlorianvonBrunn;"SPD-Vorsitz Landtag & Bayern.

FÜR
#Gerechtigkeit #bezahlbareWohnungen #guteSchule #guteKrankenhäuser #Klimaschutz #EE

Gegen Nazis!
I ❤ wehrhafte Demokratie 👊";398248240;SPD
607;StoettnerK;Direkt gewählter bayerischer Landtagsabgeordneter im schönsten Stimmkreis Bayerns. R o s e n h e i m https://t.co/w62tl4KOB6;292551365;CSU
608;DuenkelNorbert;Mitglied des Landtags. Freistaat Bayern. Lebenshilfe Nürnberger Land. Mitglied der Geschäftsleitung.;285127233;CSU
609;AnFRanke;Bayerische Grüne Abgeordnete, Dipl.Designerin, selbstständig, Wiariwui Verlag, Illustration, freie Grafik und Malerei, Gemeinderätin, Kreisrätin, zwei Töchter;260330320;Bündnis 90/Die Grünen
610;KathaSchulze;Grüne Abgeordnete | Feministin | Antifaschistin | Autorin | Vorsitzende @GrueneLandtagBY | Icecreamlover | Innenpolitik, Bayern, das Leben.;224343894;Bündnis 90/Die Grünen
611;MatthiasND;MdL, Politikwissenschaftler, Kreisrat, Stadtrat, Aktiv in JU und CSU, Stadtführer in Neuburg;216683999;CSU
612;BMiskowitsch;Stimmkreisabgeordneter im Bayerischen Landtag;200512312;CSU
613;Weidenbusch_E;Rechtsanwalt, der die Interessen der Menschen aus dem Landkreis München im Bayerischen Landtag vertritt (CSU);152206341;CSU
614;mstuempfig;Landtagsabgeordneter von BÜNDNIS 90/DIE GRÜNEN 🌻 #Bayern aus #Feuchtwangen, Sprecher für ⚡️#Energie & 🌍 #Klimaschutz, sowie Team twitter mit (T);134407985;Bündnis 90/Die Grünen
615;FRANKENSPRECHER;Für die Zukunft unserer Kinder! #Frankensprecher #Kultur #Soziales #Gesundheit #Pflege #FREIEWÄHLER #Ansbach #Mittelfranken #Franken #MdL #BayernsstarkeMitte;132575615;Freie Wähler
616;Ch_Skutella;Bayerischer Landtagsabgeordneter, Musiker und Kulturfreund. Bodenständig, natürlich, liberal.;124589831;FDP
617;heubisch;Bayerischer Staatsminister für Wissenschaft, Forschung und Kunst / Mitglied des bayerischen Landtages (FDP);95671546;FDP
618;sannekurz;Grüne Abgeordnete. Medien, Kultur, Frauen, Film, BR Rundfunkrat. Lebt in München, arbeitet für Bayern, kommt aus der schönen Pfalz am Rhein.;81374443;Bündnis 90/Die Grünen
619;Osgyan;Bündnis 90/Die Grünen Nürnberg | Stv. Fraktionsvorsitzende & Sprecherin für Wissenschaft & Hochschulpolitik @GrueneLandtagBy;78553121;Bündnis 90/Die Grünen
620;GuttenbergerMdL;Petra Guttenberger MdL, Ihre Landtagsabgeordnete der CSU, Stellv. Vors. Ausschuss Verfassung Recht Mitglied d. Ältestenrat, stellv. Vors. Frauenunion,;66718094;CSU
621;S_Koerber_MdL;* Architekt * FDP -Landtagsabgeordneter in Bayern * Freier Demokrat * Mitglied im Präsidium der FDP Bayern * Freigeist * Autofan *;64515042;FDP
622;huber_ebe;Vors. Arbeit u. Soziales, Familie u. Jugend CSU-Landtagsfraktion, CSU-Kreisvorsitzender, Landesvorsitzender Wasserwacht Bayern, Vors. CSU-Familienkommission;56507365;CSU
623;GansGruen;"Mitglied des Bundestages @gruenebundestag
GRÜN  | POLITIK   | 
trans* 🏳️‍⚧️🏳️‍⚧️🏳️‍⚧️ queer🌈🌈🌈 sie/ihr";41365109;Bündnis 90/Die Grünen
624;fwhfreising;Leiter der bay. Staatskanzlei und Staatsminister für Bundesangelegenheiten und Medien - Mitglied des Bayerischen Landtags für den Stimmkreis #Freising - #Bayern;39849307;CSU
625;presse_mdlkarl;Mitglied des Bayerischen Landtags, Wahlkreis Oberpfalz;26711312;CSU
626;PatrickFriedl;"MdL - Mitglied des Bayerischen Landtags - Sprecher für Naturschutz und Klimaanpassung - Mitglied im Umweltausschuss
Stadtrat in Würzburg";25901850;Bündnis 90/Die Grünen
627;DuinBayern;"Mitglied des Bayer. Landtags seit 2018
Sprecher für Wirtschaft, Energie und Tourismus der FDP-Fraktion 
FDP-Landesvorsitzender 2013-2017
#DuinBayern #Klartext";20976164;FDP
628;Roter_Ritter;Mitglied Bay Landtag, Schatzmeister BayernSPD, Vorsitzender SPD Oberbayern, Vorstand Vollmar-Akademie, Antifaschist, @roter_ritter@muenchen.social;14908536;SPD
629;f_leschewitz;MdA (2020-2021, 2022-) @linksfraktionB * Ausschüsse GPG, Petition, EBM (früher: BE und UA BER II) * @DieLinkeSpandau * PTA * Biologin BSc.;1,21715E+18;DIE LINKE
630;AWieberneit;"*MdA Berlin
*Fraktion der FDP Berlin
*Arbeitsmarktpolitischer Sprecher
*Mitglied im Ausschuss Sport 
*Mitglied im Ausschuss
Bürgerschaftliches Engagement";1,2107E+18;FDP
631;TorstenHoferSPD;Sozialdemokrat. Aus Pankow. Von 2016 bis 2023 Mitglied im Abgeordnetenhaus. SPD Berlin.;1,11449E+18;SPD
632;IrisSpranger;Senatorin für Inneres und Sport | Sozialdemokratin aus Marzahn-Hellersdorf;1,10395E+18;SPD
633;HansJoachimBerg;"Die Lage: Das Deutsche Volk führt einen Krieg gegen sich selbst. Wenn es siegt, ist es verloren.  
stv. Kreisvorsitzender AfD München Ost";1,07318E+18;AfD
634;HaraldWolf20;Mitglied des Parteivorstandes DIE LINKE, Bundesschatzmeister;1,05219E+18;DIE LINKE
635;herbert_mohr;"stellv. Fraktionsvorsitzender der AfD-Fraktion in der BVV Pankow,
Physiotherapeut (https://t.co/lZQskZovHI.),
ehemaliger Abgeordneter im Berliner Abgeordnetenhaus (18.WP)";1,00148E+18;AfD
636;RaedSalehBerlin;Politiker, Familienmensch, Sozialdemokrat, Stadtrandler, Hauptstädter, Spandauer, Arbeiterkind.;1,00139E+18;SPD
637;DieterNeuendorf;Mitglied der @AfDFraktionAGH, kulturpolitischer Sprecher;9,81246E+17;AfD
638;tommytabor;"Mitglied des Abgeordnetenhauses von Berlin für die @AfDFraktionAGH       
Zuständigkeit für #Familie #Bildung #Jugend";9,41352E+17;AfD
639;graf_berlin;Chef der Senatskanzlei des Landes Berlin @regberlin | Mitglied des @AGH_Berlin 2006-2020, Vorsitzender @CDUBerlin_AGH 2011-2018;8,74969E+17;CDU
640;SibylleMeister;stellvertretende Vorsitzende der @FDPFraktionBLN im #AGH, Sprecherin für Haushalt und Finanzen, Reinickendorferin;8,62298E+17;FDP
641;ThomasSeerig;Zwar ohne Mandat, aber nicht ohne Meinung in Sachen Behinderten- und Sozialpolitik, Engagiert in Sachen (Behinderten) Selbsthilfe und Inklusion;8,61528E+17;FDP
642;F_Brychcy;Landesvorsitzende @dielinkeberlin * Sprecherin #Bildung @LinksfraktionB & MdA für #Steglitz #Zehlendorf * Vorsitz im Ausschuss #Wissenschaft #Forschung;8,37468E+17;DIE LINKE
643;MaikPenn;MdA. Mitglied Innenausschuss, Sozialausschuss und Vorsitzender Petitionsausschuss. Kreisvorsitzender #MdA #AGH #CDU #Berlin #Berliner #Köpenick #TreptowKöpenick;8,17087E+17;CDU
644;Pankow_im_AGH;Tweets der #AfD-Abgeordneten Hanno Bachmann (hb), Christian Buchholz (cb), Ronald Gläser (rg) und Herbert Mohr (hm). Retweet/Follow muss keine Zustimmung sein.;8,15897E+17;AfD
645;ChGraeff;Berliner| Abgeordneter in Berlin für Biesdorf, Marzahn, Friedrichsfelde| Mittelstand| Gesundheit, Pflege| Energie| Lebensmotto: Humor, Kiez & Kosmos;7,98811E+17;CDU
646;st_foerster;Mitglied des Berliner Abgeordnetenhauses (2016-2023) / Sprecher für Bauen, Wohnen, Wissenschaft, Forschung, Sport, Medien, Europa, Denkmalschutz @fdp;7,91376E+17;FDP
647;topac_fatos;Grüne Lichtenberg 🌻 Geschäftsführerin ev. Klubheim MdA 18.WP/ Berlin Eyalet Milletvekili Arbeiterkind Mutter;7,86875E+17;Bündnis 90/Die Grünen
